colony_id,data,Am,AQY,Rd,Ik
Dlab-A1,,3.2781468810036736,0.017904169765706846,0.917580507146288,183.09404590669968
Dlab-A3,,3.183037268601848,0.012614223074909085,1.1537175570543123,252.337163351203
Dlab-A4,,1.2782080993472156,0.014407127669328222,0.29470768677868886,88.72053671520051
Dlab-A5,,1.7156493556732333,0.009363912760155715,0.4292803106709635,183.21928018952445
Dlab-A6,,3.53662822299069,0.012606861931355927,-0.18782644075180974,280.53200251161223
Dlab-A7,,1.3847603275437281,0.019086761483344927,2.718073618250744,72.55082685200773
Dlab-B1,,2.933324052161701,0.014407832544999626,0.9982389506305691,203.592319871856
Dlab-B3,,2.863575897515075,0.011926678099489794,1.2341395264836352,240.09836382165582
Dlab-B4,,1.3178288334011268,0.01586216572859124,0.5510726350828323,83.080006598705893
Dlab-B5,,2.2961721921890432,0.013208833904402764,0.9693205232232652,173.836101567125
Dlab-B6,,3.0938358795916767,0.022462117833456377,0.9182610216417026,137.73571586306696
Dlab-C3,,2.829222810179683,0.011866759176140988,1.233819149584103,238.41579391516163
Dlab-C4,,1.5690184477784561,0.020442285614660313,0.238646091203476,76.75357234287074
Dlab-C5,,1.6498182710174785,0.010050746306618053,0.5694259391583227,164.1488324037323
Dlab-C6,,2.4690301502117573,0.013239501890710237,0.5823259366241337,186.48965577354554
Dlab-C7,,0.8975451328712365,0.00208221273121883,1.1254781722052212,431.0535227329321
Dlab-D1,,2.5247186180709416,0.012305363563871791,0.7266279062565922,205.17220844115863
Dlab-D3,,2.9515385090538295,0.009893130747854246,1.3708437639256281,298.342211811362
Dlab-D5,,2.2738427907909853,0.00932619185382287,0.5856126323821548,243.81256856290403
Dlab-D6,,2.342746046394149,0.015041774162607973,0.6246265535940617,155.74931660773976
Dlab-D7,,1.6662822250116773,0.008305955362460541,2.173248354934822,200.61295206841334
Dlab-E1,,2.5584519987902117,0.011364624322408763,0.8420164739984511,225.12420351154563
Dlab-E3,,2.679461183347491,0.012984306838037838,1.0758936921373534,206.36151138218216
Dlab-E4,,1.2711444457980046,0.021212259362951565,0.4244383955206943,59.92499073522228
Dlab-E5,,2.1432672240198776,0.010874670263357308,0.6798054736038392,197.0880194171692
Dlab-E6,,3.9009855240686426,0.01749028028494465,1.0869625798900102,223.03733619560958
Dlab-E7,,1.082437856848472,0.002304980543523952,1.2020826979987653,469.608240247267
Dlab-F1,,2.36929577451194,0.00915134999275799,0.8570604781754949,258.9012305711076
Dlab-F3,,1.9396868423487186,0.006825213966748506,0.8670533311210649,284.1942907282619
Dlab-F4,,1.509133678936248,0.022131813102098052,0.581607259999106,68.18843408691107
Dlab-F5,,1.2169234234357562,0.00844143033010251,0.5220367891037951,144.16080875490425
Dlab-F7,,0.9068937636801276,0.005444771867177733,1.6534067979290208,166.56230707241934
Mcav-A1,,1.9576791050532119,0.008571346813271076,0.7277317284398244,228.39807415354184
Mcav-A3,,1.6053588375844219,0.007378947830571895,1.0865006519663278,217.55931529061925
Mcav-A4,,1.0190015490388866,0.017010243953302553,0.10543876066659912,59.90516960463972
Mcav-A5,,1.4195459934872092,0.008433627316703825,0.3450403428327816,168.31974430214927
Mcav-A6,,2.815172063039372,0.01106976506282845,0.9388807568828373,254.31181665205673
Mcav-A7,,0.7914588363736214,0.012111094659088871,0.869697835954079,65.34990095050281
Mcav-B1,,1.856238991363927,0.014469962171862291,0.7323091350562635,128.28222833736876
Mcav-B4,,1.0899290916462794,0.010166851162984986,0.22955834973932324,107.20419470823417
Mcav-B5,,1.203124715827565,0.00912319750481989,0.4163360125093907,131.87533375134544
Mcav-B6,,2.631017399660436,0.00919319852946851,0.671244583637948,286.19173090049037
Mcav-B7,,0.8317581107729288,0.004492069515109847,1.0333235292759964,185.16145130327294
Mcav-C1,,1.6103041262793043,0.007712117858625082,0.6534947022673471,208.80180461432803
Mcav-C3,,1.8026922313390337,0.011477765364838136,1.2308181699076264,157.05951237350948
Mcav-C4,,1.2181438266119737,0.0157339742859695,0.37782349546971034,77.42124173281715
Mcav-C5,,1.2991397830071147,0.006001538889621933,0.41475563428870793,216.46777716522536
Mcav-C6,,1.8534455016393958,0.00980394822809512,0.38777985060094405,189.05092708751636
Mcav-C7,,1.139753003712945,0.009904166571156378,0.9425360769831844,115.07813358392167
Mcav-D1,,2.0628303361007294,0.011366903923958657,0.8492431265004522,181.47688674950325
Mcav-D3,,1.0840146754547422,0.004063153526555286,0.7464415407065849,266.79146342121174
Mcav-D4,,0.6895844178397041,0.007235255002096084,0.19349856370831098,95.30893073429044
Mcav-D5,,1.5121782823435108,0.007128199867173788,0.573431489004728,212.14027531793442
Mcav-D6,,1.793297717405647,0.007454599325088267,0.32871544390205554,240.56258951039106
Mcav-D7,,1.5572726386873224,0.034461479753550454,1.7343670810033842,45.188791944631504
Mcav-E1,,2.101809654472632,0.007397615726832076,0.678582049841205,284.11987484685176
Mcav-E3,,1.8689131444055158,0.006618240450936317,1.0762390620888287,282.38822059435915
Mcav-E4,,0.6925328136774693,0.007779233997439755,0.13602102817888562,89.02326551758061
Mcav-E5,,1.6013492561626912,0.007930825410031416,0.43476695895831674,201.91457677749432
Mcav-E6,,2.6081144218722683,0.010303102326322908,0.7950272853436048,253.13874785159808
Mcav-F1,,1.4058137265211483,0.007189165999750691,0.7396197961556753,195.5461491040685
Mcav-F3,,1.96882194163451,0.009214196831271865,1.2387774787277603,213.67265945009635
Mcav-F4,,2.5416614899442087,0.028101593079446728,0.6935217501907863,90.44545918655263
Mcav-F5,,1.8333658300731013,0.01067034695984095,0.5657426877863729,171.81876437319045
Mcav-F6,,2.0972142704842645,0.010512720697871049,0.7111280526057537,199.49300763873384
Mcav-F7,,1.580768466641458,0.02093008720779778,1.4792287991246589,75.52612900975024
Mdec-A1,,1.60017706869376,0.010068111716926533,0.5501192045778243,158.93517212403776
Mdec-A3,,0.7868196708704526,0.004302955689139725,0.5516963739621475,182.8556294122003
Mdec-A4,,0.3655513964152433,0.003450502681062284,0.12980042430166322,105.94149032879561
Mdec-A5,,0.47074288000349374,0.0018945551685733077,0.26064687696905475,248.47145536436716
