"","colony_id","Light_Value","micromol.L.s","Species","Run","Chamber.Vol.L"
"24","Mcav-D4","233",0.00288362068965514,"Montastraea cavernosa",13,0.588
"25","Mcav-D4","289",0.00300879446640299,"Montastraea cavernosa",13,0.588
"26","Mcav-D4","32",-0.000616026069518802,"Montastraea cavernosa",13,0.588
"27","Mcav-D4","341",0.00314109195402297,"Montastraea cavernosa",13,0.588
"28","Mcav-D4","413",0.00308482905982905,"Montastraea cavernosa",13,0.588
"29","Mcav-D4","517",0.00308672161172164,"Montastraea cavernosa",13,0.588
"30","Mcav-D4","82",0.00126492094861657,"Montastraea cavernosa",13,0.588
"31","Mcav-E4","0",-0.00129027350427362,"Montastraea cavernosa",13,0.59
"32","Mcav-E4","124",0.00249178762414057,"Montastraea cavernosa",13,0.59
"33","Mcav-E4","165",0.00254387254901978,"Montastraea cavernosa",13,0.59
"34","Mcav-E4","233",0.00271305418719206,"Montastraea cavernosa",13,0.59
"35","Mcav-E4","289",0.00307321981424145,"Montastraea cavernosa",13,0.59
"36","Mcav-E4","32",-0.000265984427141204,"Montastraea cavernosa",13,0.59
"37","Mcav-E4","341",0.0030986166007904,"Montastraea cavernosa",13,0.59
"38","Mcav-E4","413",0.00280550000000001,"Montastraea cavernosa",13,0.59
"39","Mcav-E4","517",0.00268033661740564,"Montastraea cavernosa",13,0.59
"40","Mcav-E4","82",0.00167749042145621,"Montastraea cavernosa",13,0.59
"41","Mdec-A4","0",-0.00222484615384644,"Madracis decactis",13,0.597
"42","Mdec-A4","124",0.00150839438339446,"Madracis decactis",13,0.597
"43","Mdec-A4","165",0.00141615067079455,"Madracis decactis",13,0.597
"44","Mdec-A4","233",0.00163824561403526,"Madracis decactis",13,0.597
"45","Mdec-A4","289",0.00203730650154803,"Madracis decactis",13,0.597
"46","Mdec-A4","32",-0.000782307692307603,"Madracis decactis",13,0.597
"47","Mdec-A4","341",0.00205164956011738,"Madracis decactis",13,0.597
"48","Mdec-A4","413",0.00202973137973137,"Madracis decactis",13,0.597
"49","Mdec-A4","517",0.00209177777777756,"Madracis decactis",13,0.597
"50","Mdec-A4","82",0.000251503759398442,"Madracis decactis",13,0.597
"51","Mdec-B4","0",-0.000484338235294418,"Madracis decactis",13,0.614
"52","Mdec-B4","124",0.000784574898785478,"Madracis decactis",13,0.614
"53","Mdec-B4","165",0.000205709401709352,"Madracis decactis",13,0.614
"54","Mdec-B4","233",0.00064980237154137,"Madracis decactis",13,0.614
"55","Mdec-B4","289",0.000745423076923102,"Madracis decactis",13,0.614
"56","Mdec-B4","32",0.000328626163108873,"Madracis decactis",13,0.614
"57","Mdec-B4","341",0.00073467492260048,"Madracis decactis",13,0.614
"58","Mdec-B4","413",0.000531774193548374,"Madracis decactis",13,0.614
"59","Mdec-B4","517",0.000811315789473814,"Madracis decactis",13,0.614
"60","Mdec-B4","82",0.00010909090909081,"Madracis decactis",13,0.614
"61","Past-A4","0",-0.0020879728966683,"Porites astreoides",13,0.599
"62","Past-A4","124",0.00328961538461511,"Porites astreoides",13,0.599
"63","Past-A4","165",0.00346458695652164,"Porites astreoides",13,0.599
"64","Past-A4","233",0.0037875726495726,"Porites astreoides",13,0.599
"65","Past-A4","289",0.00392263157894738,"Porites astreoides",13,0.599
"66","Past-A4","32",7.6217843459309e-05,"Porites astreoides",13,0.599
"67","Past-A4","341",0.00387467741935488,"Porites astreoides",13,0.599
"68","Past-A4","413",0.00387307017543864,"Porites astreoides",13,0.599
"69","Past-A4","517",0.00387835897435882,"Porites astreoides",13,0.599
"70","Past-A4","82",0.00211622660427815,"Porites astreoides",13,0.599
"71","Past-C4","0",-0.00291892102335918,"Porites astreoides",13,0.598
"72","Past-C4","124",0.0042057397107897,"Porites astreoides",13,0.598
"73","Past-C4","165",0.00447030303030342,"Porites astreoides",13,0.598
"74","Past-C4","233",0.00464821428571378,"Porites astreoides",13,0.598
"75","Past-C4","289",0.00539303030303021,"Porites astreoides",13,0.598
"76","Past-C4","32",0.000168222222222299,"Porites astreoides",13,0.598
"77","Past-C4","341",0.00569378151260504,"Porites astreoides",13,0.598
"78","Past-C4","413",0.00573116796440489,"Porites astreoides",13,0.598
"79","Past-C4","517",0.00580436507936494,"Porites astreoides",13,0.598
"80","Past-C4","82",0.00285803810160408,"Porites astreoides",13,0.598
